measure,sctn_increment,call_num,col_num,shelf_num,section_num,range_num,runsum,col_num2,shelf_per_section,section_per_range,way,units_into,pretty_waypoint
22.0,,,12,3441,497,74,92408.0,12,7,1,3656,22.950419236105517,The last book from this shelf goes 23.0 in/cm into shelf 3656
22.0,x,,12,3442,498,74,92430.0,12,1,2,3657,18.88367081868637,The last book from this shelf goes 18.9 in/cm into shelf 3657
23.0,,,12,3443,498,74,92453.0,12,2,2,3658,15.81692240126722,The last book from this shelf goes 15.8 in/cm into shelf 3658
24.0,,,12,3444,498,74,92477.0,12,3,2,3659,13.750173983848072,The last book from this shelf goes 13.8 in/cm into shelf 3659
25.0,,,12,3445,498,74,92502.0,12,4,2,3660,12.683425566428923,The last book from this shelf goes 12.7 in/cm into shelf 3660
27.0,,,12,3446,498,74,92529.0,12,5,2,3661,13.616677149009774,The last book from this shelf goes 13.6 in/cm into shelf 3661
12.0,,,12,3447,498,74,92541.0,12,6,2,3661,25.616677149009774,The last book from this shelf goes 25.6 in/cm into shelf 3661
18.0,,,12,3448,498,74,92559.0,12,7,2,3662,17.549928731590626,The last book from this shelf goes 17.5 in/cm into shelf 3662
25.0,x,,12,3449,499,74,92584.0,12,1,3,3663,16.483180314171477,The last book from this shelf goes 16.5 in/cm into shelf 3663
21.0,,,12,3450,499,74,92605.0,12,2,3,3664,11.416431896752329,The last book from this shelf goes 11.4 in/cm into shelf 3664
21.0,,,12,3451,499,74,92626.0,12,3,3,3665,6.34968347933318,The last book from this shelf goes 6.3 in/cm into shelf 3665
25.0,,,12,3452,499,74,92651.0,12,4,3,3666,5.282935061914031,The last book from this shelf goes 5.3 in/cm into shelf 3666
20.0,,,12,3453,499,74,92671.0,12,5,3,3666,25.28293506191403,The last book from this shelf goes 25.3 in/cm into shelf 3666
22.0,,,12,3454,499,74,92693.0,12,6,3,3667,21.216186644494883,The last book from this shelf goes 21.2 in/cm into shelf 3667
12.0,,,12,3455,499,74,92705.0,12,7,3,3668,7.149438227075734,The last book from this shelf goes 7.1 in/cm into shelf 3668
17.0,x,,12,3456,500,74,92722.0,12,1,4,3668,24.149438227075734,The last book from this shelf goes 24.1 in/cm into shelf 3668
20.0,,,12,3457,500,74,92742.0,12,2,4,3669,18.082689809656586,The last book from this shelf goes 18.1 in/cm into shelf 3669
28.0,,,12,3458,500,74,92770.0,12,3,4,3670,20.015941392237437,The last book from this shelf goes 20.0 in/cm into shelf 3670
21.0,,,12,3459,500,74,92791.0,12,4,4,3671,14.949192974818288,The last book from this shelf goes 14.9 in/cm into shelf 3671
18.0,,,12,3460,500,74,92809.0,12,5,4,3672,6.88244455739914,The last book from this shelf goes 6.9 in/cm into shelf 3672
22.0,,,12,3461,500,74,92831.0,12,6,4,3673,2.815696139979991,The last book from this shelf goes 2.8 in/cm into shelf 3673
20.0,,,12,3462,500,74,92851.0,12,7,4,3673,22.81569613997999,The last book from this shelf goes 22.8 in/cm into shelf 3673
23.0,x,,12,3463,501,74,92874.0,12,1,5,3674,19.748947722560843,The last book from this shelf goes 19.7 in/cm into shelf 3674
19.0,,,12,3464,501,74,92893.0,12,2,5,3675,12.682199305141694,The last book from this shelf goes 12.7 in/cm into shelf 3675
22.0,,,12,3465,501,74,92915.0,12,3,5,3676,8.615450887722545,The last book from this shelf goes 8.6 in/cm into shelf 3676
24.0,,,12,3466,501,74,92939.0,12,4,5,3677,6.548702470303397,The last book from this shelf goes 6.5 in/cm into shelf 3677
24.0,,,12,3467,501,74,92963.0,12,5,5,3678,4.481954052884248,The last book from this shelf goes 4.5 in/cm into shelf 3678
23.0,,,12,3468,501,74,92986.0,12,6,5,3679,1.4152056354650995,The last book from this shelf goes 1.4 in/cm into shelf 3679
13.0,,,12,3469,501,74,92999.0,12,7,5,3679,14.4152056354651,The last book from this shelf goes 14.4 in/cm into shelf 3679
20.0,x,,12,3470,502,74,93019.0,12,1,6,3680,8.34845721804595,The last book from this shelf goes 8.3 in/cm into shelf 3680
25.0,,,12,3471,502,74,93044.0,12,2,6,3681,7.281708800626802,The last book from this shelf goes 7.3 in/cm into shelf 3681
22.0,,,12,3472,502,74,93066.0,12,3,6,3682,3.2149603832076536,The last book from this shelf goes 3.2 in/cm into shelf 3682
26.0,,,12,3473,502,74,93092.0,12,4,6,3683,3.148211965788505,The last book from this shelf goes 3.1 in/cm into shelf 3683
26.0,,,12,3474,502,74,93118.0,12,5,6,3684,3.0814635483693564,The last book from this shelf goes 3.1 in/cm into shelf 3684
25.0,,,12,3475,502,74,93143.0,12,6,6,3685,2.014715130950208,The last book from this shelf goes 2.0 in/cm into shelf 3685
24.0,,,12,3476,502,74,93167.0,12,7,6,3685,26.014715130950208,The last book from this shelf goes 26.0 in/cm into shelf 3685
16.0,x,Z671 .A2x 1976,12,3477,503,75,93183.0,12,1,1,3686,15.94796671353106,The last book from this shelf goes 15.9 in/cm into shelf 3686
4.0,,,12,3478,503,75,93187.0,12,2,1,3686,19.94796671353106,The last book from this shelf goes 19.9 in/cm into shelf 3686
14.0,,,12,3479,503,75,93201.0,12,3,1,3687,7.881218296111911,The last book from this shelf goes 7.9 in/cm into shelf 3687
0.0,,,12,3480,503,75,93201.0,12,4,1,3687,7.881218296111911,The last book from this shelf goes 7.9 in/cm into shelf 3687
11.0,,,12,3481,503,75,93212.0,12,5,1,3687,18.88121829611191,The last book from this shelf goes 18.9 in/cm into shelf 3687
18.0,,,12,3482,503,75,93230.0,12,6,1,3688,10.814469878692762,The last book from this shelf goes 10.8 in/cm into shelf 3688
22.0,,,12,3483,503,75,93252.0,12,7,1,3689,6.747721461273613,The last book from this shelf goes 6.7 in/cm into shelf 3689
14.0,x,,12,3484,504,75,93266.0,12,1,2,3689,20.747721461273613,The last book from this shelf goes 20.7 in/cm into shelf 3689
17.0,,,12,3485,504,75,93283.0,12,2,2,3690,11.680973043854465,The last book from this shelf goes 11.7 in/cm into shelf 3690
22.0,,,12,3486,504,75,93305.0,12,3,2,3691,7.614224626435316,The last book from this shelf goes 7.6 in/cm into shelf 3691
10.0,,,12,3487,504,75,93315.0,12,4,2,3691,17.614224626435316,The last book from this shelf goes 17.6 in/cm into shelf 3691
18.0,,,12,3488,504,75,93333.0,12,5,2,3692,9.547476209016168,The last book from this shelf goes 9.5 in/cm into shelf 3692
18.0,,,12,3489,504,75,93351.0,12,6,2,3693,1.480727791597019,The last book from this shelf goes 1.5 in/cm into shelf 3693
14.0,,,12,3490,504,75,93365.0,12,7,2,3693,15.480727791597019,The last book from this shelf goes 15.5 in/cm into shelf 3693
22.0,x,,12,3491,505,75,93387.0,12,1,3,3694,11.41397937417787,The last book from this shelf goes 11.4 in/cm into shelf 3694
19.0,,,12,3492,505,75,93406.0,12,2,3,3695,4.347230956758722,The last book from this shelf goes 4.3 in/cm into shelf 3695
29.0,,,12,3493,505,75,93435.0,12,3,3,3696,7.280482539339573,The last book from this shelf goes 7.3 in/cm into shelf 3696
28.0,,,12,3494,505,75,93463.0,12,4,3,3697,9.213734121920425,The last book from this shelf goes 9.2 in/cm into shelf 3697
20.0,,,12,3495,505,75,93483.0,12,5,3,3698,3.146985704501276,The last book from this shelf goes 3.1 in/cm into shelf 3698
21.0,,,12,3496,505,75,93504.0,12,6,3,3698,24.146985704501276,The last book from this shelf goes 24.1 in/cm into shelf 3698
26.0,,,12,3497,505,75,93530.0,12,7,3,3699,24.080237287082127,The last book from this shelf goes 24.1 in/cm into shelf 3699
23.0,x,,12,3498,506,75,93553.0,12,1,4,3700,21.01348886966298,The last book from this shelf goes 21.0 in/cm into shelf 3700
24.0,,,12,3499,506,75,93577.0,12,2,4,3701,18.94674045224383,The last book from this shelf goes 18.9 in/cm into shelf 3701
28.0,,,12,3500,506,75,93605.0,12,3,4,3702,20.87999203482468,The last book from this shelf goes 20.9 in/cm into shelf 3702
27.0,,,12,3501,506,75,93632.0,12,4,4,3703,21.813243617405533,The last book from this shelf goes 21.8 in/cm into shelf 3703
25.0,,,12,3502,506,75,93657.0,12,5,4,3704,20.746495199986384,The last book from this shelf goes 20.7 in/cm into shelf 3704
33.0,,,12,3503,506,75,93690.0,12,6,4,3706,1.612998365148087,The last book from this shelf goes 1.6 in/cm into shelf 3706
20.0,,,12,3504,506,75,93710.0,12,7,4,3706,21.612998365148087,The last book from this shelf goes 21.6 in/cm into shelf 3706
23.0,x,,12,3505,507,75,93733.0,12,1,5,3707,18.54624994772894,The last book from this shelf goes 18.5 in/cm into shelf 3707
20.0,,,12,3506,507,75,93753.0,12,2,5,3708,12.47950153030979,The last book from this shelf goes 12.5 in/cm into shelf 3708
23.0,,,12,3507,507,75,93776.0,12,3,5,3709,9.412753112890641,The last book from this shelf goes 9.4 in/cm into shelf 3709
21.0,,,12,3508,507,75,93797.0,12,4,5,3710,4.346004695471493,The last book from this shelf goes 4.3 in/cm into shelf 3710
21.0,,,12,3509,507,75,93818.0,12,5,5,3710,25.346004695471493,The last book from this shelf goes 25.3 in/cm into shelf 3710
23.0,,,12,3510,507,75,93841.0,12,6,5,3711,22.279256278052344,The last book from this shelf goes 22.3 in/cm into shelf 3711
29.0,,,12,3511,507,75,93870.0,12,7,5,3712,25.212507860633195,The last book from this shelf goes 25.2 in/cm into shelf 3712
17.0,x,,12,3512,508,75,93887.0,12,1,6,3713,16.145759443214047,The last book from this shelf goes 16.1 in/cm into shelf 3713
30.0,,,12,3513,508,75,93917.0,12,2,6,3714,20.079011025794898,The last book from this shelf goes 20.1 in/cm into shelf 3714
22.0,,,12,3514,508,75,93939.0,12,3,6,3715,16.01226260837575,The last book from this shelf goes 16.0 in/cm into shelf 3715
21.0,,,12,3515,508,75,93960.0,12,4,6,3716,10.945514190956601,The last book from this shelf goes 10.9 in/cm into shelf 3716
26.0,,,12,3516,508,75,93986.0,12,5,6,3717,10.878765773537452,The last book from this shelf goes 10.9 in/cm into shelf 3717
31.0,,,12,3517,508,75,94017.0,12,6,6,3718,15.812017356118304,The last book from this shelf goes 15.8 in/cm into shelf 3718
28.0,,,12,3518,508,75,94045.0,12,7,6,3719,17.745268938699155,The last book from this shelf goes 17.7 in/cm into shelf 3719
24.0,x,Z687 .C67 1986,12,3519,509,76,94069.0,12,1,1,3720,15.678520521280007,The last book from this shelf goes 15.7 in/cm into shelf 3720
16.0,,,12,3520,509,76,94085.0,12,2,1,3721,5.611772103860858,The last book from this shelf goes 5.6 in/cm into shelf 3721
15.0,,,12,3521,509,76,94100.0,12,3,1,3721,20.611772103860858,The last book from this shelf goes 20.6 in/cm into shelf 3721
16.0,,,12,3522,509,76,94116.0,12,4,1,3722,10.54502368644171,The last book from this shelf goes 10.5 in/cm into shelf 3722
17.0,,,12,3523,509,76,94133.0,12,5,1,3723,1.4782752690225607,The last book from this shelf goes 1.5 in/cm into shelf 3723
21.0,,,12,3524,509,76,94154.0,12,6,1,3723,22.47827526902256,The last book from this shelf goes 22.5 in/cm into shelf 3723
19.0,,,12,3525,509,76,94173.0,12,7,1,3724,15.411526851603412,The last book from this shelf goes 15.4 in/cm into shelf 3724
22.0,x,,12,3526,510,76,94195.0,12,1,2,3725,11.344778434184263,The last book from this shelf goes 11.3 in/cm into shelf 3725
25.0,,,12,3527,510,76,94220.0,12,2,2,3726,10.278030016765115,The last book from this shelf goes 10.3 in/cm into shelf 3726
14.0,,,12,3528,510,76,94234.0,12,3,2,3726,24.278030016765115,The last book from this shelf goes 24.3 in/cm into shelf 3726
14.0,,,12,3529,510,76,94248.0,12,4,2,3727,12.211281599345966,The last book from this shelf goes 12.2 in/cm into shelf 3727
34.0,,,12,3530,510,76,94282.0,12,5,2,3728,20.144533181926818,The last book from this shelf goes 20.1 in/cm into shelf 3728
0.0,,,12,3531,510,76,94282.0,12,6,2,3728,20.144533181926818,The last book from this shelf goes 20.1 in/cm into shelf 3728
5.0,,,12,3532,510,76,94287.0,12,7,2,3728,25.144533181926818,The last book from this shelf goes 25.1 in/cm into shelf 3728
0.0,x,,12,3533,511,76,94287.0,12,1,3,3728,25.144533181926818,The last book from this shelf goes 25.1 in/cm into shelf 3728
18.0,,,12,3534,511,76,94305.0,12,2,3,3729,17.07778476450767,The last book from this shelf goes 17.1 in/cm into shelf 3729
27.0,,,12,3535,511,76,94332.0,12,3,3,3730,18.01103634708852,The last book from this shelf goes 18.0 in/cm into shelf 3730
24.0,,,12,3536,511,76,94356.0,12,4,3,3731,15.944287929669372,The last book from this shelf goes 15.9 in/cm into shelf 3731
27.0,,,12,3537,511,76,94383.0,12,5,3,3732,16.877539512250223,The last book from this shelf goes 16.9 in/cm into shelf 3732
0.0,,,12,3538,511,76,94383.0,12,6,3,3732,16.877539512250223,The last book from this shelf goes 16.9 in/cm into shelf 3732
20.0,,,12,3539,511,76,94403.0,12,7,3,3733,10.810791094831075,The last book from this shelf goes 10.8 in/cm into shelf 3733
15.0,x,,12,3540,512,76,94418.0,12,1,4,3733,25.810791094831075,The last book from this shelf goes 25.8 in/cm into shelf 3733
15.0,,,12,3541,512,76,94433.0,12,2,4,3734,14.744042677411926,The last book from this shelf goes 14.7 in/cm into shelf 3734
18.0,,,12,3542,512,76,94451.0,12,3,4,3735,6.677294259992777,The last book from this shelf goes 6.7 in/cm into shelf 3735
34.0,,,12,3543,512,76,94485.0,12,4,4,3736,14.610545842573629,The last book from this shelf goes 14.6 in/cm into shelf 3736
19.0,,,12,3544,512,76,94504.0,12,5,4,3737,7.54379742515448,The last book from this shelf goes 7.5 in/cm into shelf 3737
16.0,,,12,3545,512,76,94520.0,12,6,4,3737,23.54379742515448,The last book from this shelf goes 23.5 in/cm into shelf 3737
22.0,,,12,3546,512,76,94542.0,12,7,4,3738,19.47704900773533,The last book from this shelf goes 19.5 in/cm into shelf 3738
14.0,x,,12,3547,513,76,94556.0,12,1,5,3739,7.410300590316183,The last book from this shelf goes 7.4 in/cm into shelf 3739
19.0,,,12,3548,513,76,94575.0,12,2,5,3740,0.3435521728970343,The last book from this shelf goes 0.3 in/cm into shelf 3740
23.0,,,12,3549,513,76,94598.0,12,3,5,3740,23.343552172897034,The last book from this shelf goes 23.3 in/cm into shelf 3740
8.0,,,12,3550,513,76,94606.0,12,4,5,3741,5.276803755477886,The last book from this shelf goes 5.3 in/cm into shelf 3741
27.0,,,12,3551,513,76,94633.0,12,5,5,3742,6.210055338058737,The last book from this shelf goes 6.2 in/cm into shelf 3742
9.0,,,12,3552,513,76,94642.0,12,6,5,3742,15.210055338058737,The last book from this shelf goes 15.2 in/cm into shelf 3742
17.0,,,12,3553,513,76,94659.0,12,7,5,3743,6.1433069206395885,The last book from this shelf goes 6.1 in/cm into shelf 3743
22.0,x,,12,3554,514,76,94681.0,12,1,6,3744,2.07655850322044,The last book from this shelf goes 2.1 in/cm into shelf 3744
19.0,,,12,3555,514,76,94700.0,12,2,6,3744,21.07655850322044,The last book from this shelf goes 21.1 in/cm into shelf 3744
21.0,,,12,3556,514,76,94721.0,12,3,6,3745,16.00981008580129,The last book from this shelf goes 16.0 in/cm into shelf 3745
23.0,,,12,3557,514,76,94744.0,12,4,6,3746,12.943061668382143,The last book from this shelf goes 12.9 in/cm into shelf 3746
33.0,,,12,3558,514,76,94777.0,12,5,6,3747,19.876313250962994,The last book from this shelf goes 19.9 in/cm into shelf 3747
20.0,,,12,3559,514,76,94797.0,12,6,6,3748,13.809564833543845,The last book from this shelf goes 13.8 in/cm into shelf 3748
18.0,,,12,3560,514,76,94815.0,12,7,6,3749,5.742816416124697,The last book from this shelf goes 5.7 in/cm into shelf 3749
17.0,x,Z713.5 .U6 G55 1994,12,3561,515,77,94832.0,12,1,1,3749,22.742816416124697,The last book from this shelf goes 22.7 in/cm into shelf 3749
22.0,,,12,3562,515,77,94854.0,12,2,1,3750,18.67606799870555,The last book from this shelf goes 18.7 in/cm into shelf 3750
16.0,,,12,3563,515,77,94870.0,12,3,1,3751,8.6093195812864,The last book from this shelf goes 8.6 in/cm into shelf 3751
13.0,,,12,3564,515,77,94883.0,12,4,1,3751,21.6093195812864,The last book from this shelf goes 21.6 in/cm into shelf 3751
15.0,,,12,3565,515,77,94898.0,12,5,1,3752,10.542571163867251,The last book from this shelf goes 10.5 in/cm into shelf 3752
18.0,,,12,3566,515,77,94916.0,12,6,1,3753,2.4758227464481024,The last book from this shelf goes 2.5 in/cm into shelf 3753
24.0,,,12,3567,515,77,94940.0,12,7,1,3754,0.4090743290289538,The last book from this shelf goes 0.4 in/cm into shelf 3754
17.0,x,,12,3568,516,77,94957.0,12,1,2,3754,17.409074329028954,The last book from this shelf goes 17.4 in/cm into shelf 3754
23.0,,,12,3569,516,77,94980.0,12,2,2,3755,14.342325911609805,The last book from this shelf goes 14.3 in/cm into shelf 3755
17.0,,,12,3570,516,77,94997.0,12,3,2,3756,5.275577494190657,The last book from this shelf goes 5.3 in/cm into shelf 3756
19.0,,,12,3571,516,77,95016.0,12,4,2,3756,24.275577494190657,The last book from this shelf goes 24.3 in/cm into shelf 3756
26.0,,,12,3572,516,77,95042.0,12,5,2,3757,24.208829076771508,The last book from this shelf goes 24.2 in/cm into shelf 3757
35.0,,,12,3573,516,77,95077.0,12,6,2,3759,7.075332241933211,The last book from this shelf goes 7.1 in/cm into shelf 3759
15.0,,,12,3574,516,77,95092.0,12,7,2,3759,22.07533224193321,The last book from this shelf goes 22.1 in/cm into shelf 3759
22.0,x,,12,3575,517,77,95114.0,12,1,3,3760,18.008583824514062,The last book from this shelf goes 18.0 in/cm into shelf 3760
17.0,,,12,3576,517,77,95131.0,12,2,3,3761,8.941835407094914,The last book from this shelf goes 8.9 in/cm into shelf 3761
17.0,,,12,3577,517,77,95148.0,12,3,3,3761,25.941835407094914,The last book from this shelf goes 25.9 in/cm into shelf 3761
16.0,,,12,3578,517,77,95164.0,12,4,3,3762,15.875086989675765,The last book from this shelf goes 15.9 in/cm into shelf 3762
25.0,,,12,3579,517,77,95189.0,12,5,3,3763,14.808338572256616,The last book from this shelf goes 14.8 in/cm into shelf 3763
17.0,,,12,3580,517,77,95206.0,12,6,3,3764,5.741590154837468,The last book from this shelf goes 5.7 in/cm into shelf 3764
19.0,,,12,3581,517,77,95225.0,12,7,3,3764,24.741590154837468,The last book from this shelf goes 24.7 in/cm into shelf 3764
19.0,x,,12,3582,518,77,95244.0,12,1,4,3765,17.67484173741832,The last book from this shelf goes 17.7 in/cm into shelf 3765
18.0,,,12,3583,518,77,95262.0,12,2,4,3766,9.60809331999917,The last book from this shelf goes 9.6 in/cm into shelf 3766
20.0,,,12,3584,518,77,95282.0,12,3,4,3767,3.541344902580022,The last book from this shelf goes 3.5 in/cm into shelf 3767
19.0,,,12,3585,518,77,95301.0,12,4,4,3767,22.541344902580022,The last book from this shelf goes 22.5 in/cm into shelf 3767
18.0,,,12,3586,518,77,95319.0,12,5,4,3768,14.474596485160873,The last book from this shelf goes 14.5 in/cm into shelf 3768
29.0,,,12,3587,518,77,95348.0,12,6,4,3769,17.407848067741725,The last book from this shelf goes 17.4 in/cm into shelf 3769
24.0,,,12,3588,518,77,95372.0,12,7,4,3770,15.341099650322576,The last book from this shelf goes 15.3 in/cm into shelf 3770
20.0,x,,12,3589,519,77,95392.0,12,1,5,3771,9.274351232903427,The last book from this shelf goes 9.3 in/cm into shelf 3771
16.0,,,12,3590,519,77,95408.0,12,2,5,3771,25.274351232903427,The last book from this shelf goes 25.3 in/cm into shelf 3771
